customer_id,recency,frequency,monetary,Segment
CS1721,24/02/15,24,1687,Silver-P2
CS1722,02/03/15,19,1320,Silver-P2
CS1723,09/02/15,17,1146,Silver-P2
CS1724,15/02/15,18,1223,Silver-P2
CS1725,16/01/15,27,1778,Premium-P0
CS1726,17/02/15,23,1529,Silver-P2
CS1727,05/03/15,25,1702,Premium-P0
CS1728,30/11/14,26,1896,Premium-P0
CS1729,03/03/15,24,1567,Silver-P2
CS1730,05/11/14,19,1260,Silver-P2
CS1731,02/03/15,17,1145,Silver-P2
CS1732,19/02/15,18,1353,Silver-P2
CS1733,06/11/14,20,1506,Silver-P2
CS1734,07/09/14,18,1235,Silver-P2
CS1735,03/03/15,14,952,Gold-P1
CS1736,23/12/14,24,1653,Silver-P2
CS1737,16/12/14,23,1737,Silver-P2
CS1738,09/02/15,20,1337,Silver-P2
CS1739,27/01/15,17,1199,Silver-P2
CS1740,05/02/15,25,1902,Premium-P0
CS1741,20/10/14,19,1264,Silver-P2
CS1742,05/01/15,19,1326,Silver-P2
CS1743,29/09/14,17,1405,Silver-P2
CS1744,03/03/15,14,1066,Silver-P2
CS1745,20/02/15,22,1615,Silver-P2
CS1746,15/06/14,26,1878,Premium-P0
CS1747,12/03/15,17,1099,Silver-P2
CS1748,14/03/15,22,1498,Silver-P2
CS1749,27/02/15,17,1174,Silver-P2
CS1750,04/03/15,22,1543,Silver-P2
CS1751,26/01/15,23,1504,Silver-P2
CS1752,27/02/15,22,1656,Silver-P2
CS1753,20/12/14,18,1180,Silver-P2
CS1754,28/12/14,17,1177,Silver-P2
CS1755,20/12/14,17,1164,Silver-P2
CS1756,24/07/14,18,1176,Silver-P2
CS1757,26/12/14,31,2238,Premium-P0
CS1758,10/01/15,20,1337,Silver-P2
CS1759,29/11/14,24,1654,Silver-P2
CS1760,13/01/15,21,1570,Silver-P2
CS1761,15/03/15,16,1144,Silver-P2
CS1762,14/12/14,14,1027,Silver-P2
CS1763,16/02/15,24,1689,Silver-P2
CS1764,09/02/15,15,1085,Silver-P2
CS1765,22/12/14,14,1079,Silver-P2
CS1766,16/11/14,19,1067,Silver-P2
CS1767,12/02/15,26,1674,Premium-P0
CS1768,11/12/14,25,1794,Premium-P0
CS1769,17/09/14,20,1356,Silver-P2
CS1770,10/03/15,25,1734,Premium-P0
CS1771,04/03/15,19,1337,Silver-P2
CS1772,22/01/15,18,1348,Silver-P2
CS1773,20/12/14,22,1442,Silver-P2
CS1774,12/03/15,25,1756,Premium-P0
CS1775,22/01/15,13,848,Gold-P1
CS1776,17/01/15,25,1782,Premium-P0
CS1777,27/12/14,14,1044,Silver-P2
CS1778,13/02/15,19,1368,Silver-P2
CS1779,02/03/15,16,1086,Silver-P2
CS1780,07/03/15,19,1265,Silver-P2
CS1781,08/09/14,29,2131,Premium-P0
CS1782,30/12/14,17,1174,Silver-P2
CS1783,08/12/14,17,1210,Silver-P2
CS1784,17/11/14,15,993,Gold-P1
CS1785,26/02/15,29,2103,Premium-P0
CS1786,09/02/15,31,2218,Premium-P0
CS1787,05/03/15,22,1443,Silver-P2
CS1788,13/10/14,24,1548,Silver-P2
CS1789,01/03/15,16,1192,Silver-P2
CS1790,17/09/14,18,1241,Silver-P2
CS1791,16/03/15,21,1607,Silver-P2
CS1792,03/01/15,17,1179,Silver-P2
CS1793,28/02/15,17,1035,Silver-P2
CS1794,16/03/15,24,1764,Silver-P2
CS1795,06/11/14,17,1331,Silver-P2
CS1796,31/01/15,20,1462,Silver-P2
CS1797,25/01/15,23,1393,Silver-P2
CS1798,07/12/14,27,1826,Premium-P0
CS1799,03/02/15,14,966,Gold-P1
CS1800,14/03/15,16,1053,Silver-P2
CS1801,24/11/14,15,994,Gold-P1
CS1802,06/03/15,27,1913,Premium-P0
CS1803,09/11/14,21,1562,Silver-P2
CS1804,05/02/15,19,1247,Silver-P2
CS1805,20/02/15,31,2076,Premium-P0
CS1806,30/01/15,15,1025,Silver-P2
CS1807,24/01/15,26,1732,Premium-P0
CS1808,16/12/14,14,851,Gold-P1
CS1809,16/02/15,21,1500,Silver-P2
CS1810,02/02/15,16,1165,Silver-P2
CS1811,28/02/15,18,1425,Silver-P2
CS1812,11/03/15,27,1783,Premium-P0
CS1813,21/11/14,25,1757,Premium-P0
CS1814,30/10/14,21,1462,Silver-P2
CS1815,05/02/15,14,959,Gold-P1
CS1816,09/02/15,22,1723,Silver-P2
CS1817,26/02/15,18,1315,Silver-P2
CS1818,25/02/15,22,1674,Silver-P2
CS1819,07/02/15,26,1867,Premium-P0
CS1820,31/01/15,25,1898,Premium-P0
CS1821,01/08/14,20,1418,Silver-P2
CS1822,16/02/15,13,921,Gold-P1
CS1823,04/02/15,16,1198,Silver-P2
CS1824,08/03/15,17,1271,Silver-P2
CS1825,03/03/15,23,1734,Silver-P2
CS1826,03/01/15,15,1072,Silver-P2
CS1827,04/03/15,24,1680,Silver-P2
CS1828,26/01/15,16,1154,Silver-P2
CS1829,26/02/15,19,1454,Silver-P2
CS1830,08/12/14,17,1175,Silver-P2
CS1831,02/03/15,26,1759,Premium-P0
CS1832,03/12/14,25,1796,Premium-P0
CS1833,08/01/15,18,1139,Silver-P2
CS1834,05/01/14,13,787,Gold-P1
CS1835,03/02/15,19,1389,Silver-P2
CS1836,26/06/14,26,1905,Premium-P0
CS1837,02/02/15,19,1469,Silver-P2
CS1838,06/03/15,21,1409,Silver-P2
CS1839,03/10/14,16,1123,Silver-P2
CS1840,04/02/15,19,1183,Silver-P2
CS1841,03/03/15,17,1110,Silver-P2
CS1842,13/03/15,21,1568,Silver-P2
CS1843,14/03/15,20,1432,Silver-P2
CS1844,26/02/15,22,1452,Silver-P2
CS1845,20/07/14,13,938,Gold-P1
CS1846,20/12/14,26,1812,Premium-P0
CS1847,25/01/15,22,1576,Silver-P2
CS1848,26/12/14,17,1279,Silver-P2
CS1849,07/03/15,11,716,Gold-P1
CS1850,09/03/15,24,1908,Silver-P2
CS1851,14/02/15,21,1444,Silver-P2
CS1852,04/12/14,14,1020,Silver-P2
CS1853,11/01/15,17,1212,Silver-P2
CS1854,27/11/14,22,1686,Silver-P2
CS1855,29/11/14,19,1256,Silver-P2
CS1856,28/02/15,17,1063,Silver-P2
CS1857,09/03/15,25,1717,Premium-P0
CS1858,08/01/15,21,1389,Silver-P2
CS1859,10/02/15,19,1198,Silver-P2
CS1860,09/03/15,16,1062,Silver-P2
CS1861,08/03/15,20,1376,Silver-P2
CS1862,29/12/14,24,1634,Silver-P2
CS1863,09/02/15,23,1635,Silver-P2
CS1864,25/02/15,27,1992,Premium-P0
CS1865,10/12/14,31,2245,Premium-P0
CS1866,23/11/14,25,1890,Premium-P0
CS1867,09/01/15,20,1271,Silver-P2
CS1868,09/01/15,16,1048,Silver-P2
CS1869,05/02/15,14,868,Gold-P1
CS1870,01/02/15,24,1472,Silver-P2
CS1871,26/10/14,20,1449,Silver-P2
CS1872,23/02/15,20,1416,Silver-P2
CS1873,20/01/15,16,1128,Silver-P2
CS1874,02/03/15,16,1054,Silver-P2
CS1875,20/02/15,19,1481,Silver-P2
CS1876,18/02/15,21,1491,Silver-P2
CS1877,14/12/14,25,1681,Premium-P0
CS1878,12/11/14,23,1775,Silver-P2
CS1879,23/01/15,18,1160,Silver-P2
CS1880,07/11/14,18,1278,Silver-P2
CS1881,09/10/14,13,902,Gold-P1
CS1882,19/01/15,9,673,Silver-P2
CS1883,25/01/15,15,1117,Silver-P2
CS1884,08/02/15,13,802,Gold-P1
CS1885,14/03/15,24,1781,Silver-P2
CS1886,30/11/14,18,1157,Silver-P2
CS1887,12/01/15,19,1506,Silver-P2
CS1888,05/02/15,23,1739,Silver-P2
CS1889,27/02/15,11,717,Gold-P1
CS1890,03/03/15,23,1591,Silver-P2
CS1891,11/05/14,14,927,Gold-P1
CS1892,30/01/15,18,1334,Silver-P2
CS1893,24/12/14,19,1262,Silver-P2
CS1894,03/03/15,21,1456,Silver-P2
CS1895,06/11/14,19,1357,Silver-P2
CS1896,26/09/14,12,874,Gold-P1
CS1897,02/01/15,21,1491,Silver-P2
CS1898,28/12/14,19,1470,Silver-P2
CS1899,20/02/15,11,729,Gold-P1
CS1900,19/11/14,24,1737,Silver-P2
CS1901,01/10/14,22,1620,Silver-P2
CS1902,13/02/15,15,1109,Silver-P2
CS1903,10/03/15,25,1826,Premium-P0
CS1904,14/11/14,18,1275,Silver-P2
CS1905,02/03/15,24,1551,Silver-P2
CS1906,12/02/15,28,2012,Premium-P0
CS1907,14/01/15,20,1423,Silver-P2
CS1908,01/12/14,27,1833,Premium-P0
CS1909,03/03/15,17,1255,Silver-P2
CS1910,01/01/15,16,1142,Silver-P2
CS1911,05/03/15,24,1667,Silver-P2
CS1912,14/03/15,23,1510,Silver-P2
CS1913,13/02/15,16,959,Gold-P1
CS1914,19/02/15,18,1254,Silver-P2
CS1915,15/09/14,6,497,Silver-P2
CS1916,08/03/15,23,1700,Silver-P2
CS1917,23/11/14,17,1028,Silver-P2
CS1918,17/10/14,13,871,Gold-P1
CS1919,18/03/14,20,1256,Silver-P2
CS1920,26/01/15,28,1939,Premium-P0
CS1921,24/01/15,26,2011,Premium-P0
CS1922,24/01/15,20,1418,Silver-P2
CS1923,29/12/14,30,2130,Premium-P0
CS1924,14/02/15,25,1774,Premium-P0
CS1925,12/03/15,28,2000,Premium-P0
CS1926,19/11/14,22,1511,Silver-P2
CS1927,25/11/14,19,1220,Silver-P2
CS1928,09/03/15,14,798,Gold-P1
CS1929,31/01/15,16,1095,Silver-P2
CS1930,10/12/14,22,1559,Silver-P2
CS1931,08/11/14,19,1236,Silver-P2
CS1932,24/10/14,21,1538,Silver-P2
CS1933,30/01/15,23,1568,Silver-P2
CS1934,31/01/15,18,1262,Silver-P2
CS1935,31/01/15,21,1517,Silver-P2
CS1936,24/12/14,15,1080,Silver-P2
CS1937,29/11/14,18,1231,Silver-P2
CS1938,21/02/15,22,1636,Silver-P2
CS1939,20/09/14,19,1297,Silver-P2
CS1940,07/07/14,25,1800,Premium-P0
CS1941,02/03/15,15,1044,Silver-P2
CS1942,17/12/14,18,1308,Silver-P2
CS1943,10/03/15,20,1459,Silver-P2
CS1944,27/02/15,20,1399,Silver-P2
CS1945,25/01/15,21,1527,Silver-P2
CS1946,06/03/15,22,1581,Silver-P2
CS1947,18/12/14,20,1400,Silver-P2
CS1948,21/01/15,17,1230,Silver-P2
CS1949,21/01/15,26,1989,Premium-P0
CS1950,15/03/15,23,1853,Silver-P2
CS1951,22/11/14,20,1331,Silver-P2
CS1952,10/12/14,18,1397,Silver-P2
CS1953,07/03/15,20,1534,Silver-P2
CS1954,11/03/15,21,1549,Silver-P2
CS1955,12/02/15,20,1361,Silver-P2
CS1956,27/08/14,16,1131,Silver-P2
CS1957,07/01/15,23,1698,Silver-P2
CS1958,29/11/14,16,987,Gold-P1
CS1959,15/11/14,22,1537,Silver-P2
CS1960,06/03/15,19,1424,Silver-P2
CS1961,19/02/15,15,1102,Silver-P2
CS1962,13/07/14,14,1062,Silver-P2
CS1963,09/03/15,19,1352,Silver-P2
CS1964,01/03/15,24,1499,Silver-P2
CS1965,04/11/14,17,1182,Silver-P2
CS1966,23/02/15,16,1159,Silver-P2
CS1967,05/02/15,18,1279,Silver-P2
CS1968,04/03/15,22,1429,Silver-P2
CS1969,04/02/15,29,1851,Premium-P0
CS1970,12/03/15,15,1133,Silver-P2
CS1971,05/02/15,16,1130,Silver-P2
CS1972,18/02/15,22,1630,Silver-P2
CS1973,08/11/14,10,664,Silver-P2
CS1974,19/09/14,21,1447,Silver-P2
CS1975,21/12/14,27,1974,Premium-P0
CS1976,15/03/15,14,1036,Silver-P2
CS1977,26/02/15,18,1299,Silver-P2
CS1978,31/12/14,31,2220,Premium-P0
CS1979,12/11/14,17,1145,Silver-P2
CS1980,27/02/15,22,1583,Silver-P2
CS1981,09/03/15,17,1298,Silver-P2
CS1982,20/02/15,32,2354,Premium-P0
CS1983,23/07/14,15,1070,Silver-P2
CS1984,13/05/14,15,1043,Silver-P2
CS1985,20/01/15,20,1411,Silver-P2
CS1986,15/02/15,17,1148,Silver-P2
CS1987,10/02/15,24,1720,Silver-P2
CS1988,10/03/15,23,1569,Silver-P2
CS1989,07/03/15,19,1286,Silver-P2
CS1990,22/01/15,18,1276,Silver-P2
CS1991,15/03/15,22,1677,Silver-P2
CS1992,13/02/15,18,1408,Silver-P2
CS1993,22/09/14,19,1164,Silver-P2
CS1994,09/11/14,16,1115,Silver-P2
CS1995,30/09/14,23,1490,Silver-P2
CS1996,17/01/15,28,2038,Premium-P0
CS1997,01/11/14,17,1153,Silver-P2
CS1998,23/02/15,25,1779,Premium-P0
CS1999,09/03/15,14,1002,Silver-P2
CS2000,07/01/15,21,1395,Silver-P2
CS2001,11/11/14,21,1280,Silver-P2
CS2002,23/01/15,19,1419,Silver-P2
CS2003,04/01/15,24,1687,Silver-P2
CS2004,01/02/15,20,1444,Silver-P2
CS2005,15/02/15,24,1662,Silver-P2
CS2006,06/01/15,15,1114,Silver-P2
CS2007,22/01/15,18,1331,Silver-P2
CS2008,05/03/15,21,1442,Silver-P2
CS2009,11/03/15,12,943,Gold-P1
CS2010,27/11/14,17,1076,Silver-P2
CS2011,17/10/13,14,1078,Silver-P2
CS2012,27/11/14,11,862,Gold-P1
CS2013,20/01/15,18,1177,Silver-P2
CS2014,03/03/15,11,871,Gold-P1
CS2015,15/12/14,21,1542,Silver-P2
CS2016,11/12/14,21,1595,Silver-P2
CS2017,28/09/14,20,1286,Silver-P2
CS2018,11/02/15,19,1404,Silver-P2
CS2019,03/03/15,19,1390,Silver-P2
CS2020,06/11/14,18,1331,Silver-P2
CS2021,05/07/14,16,1211,Silver-P2
CS2022,15/02/15,26,1981,Premium-P0
CS2023,21/01/15,17,1212,Silver-P2
CS2024,25/09/14,17,1176,Silver-P2
CS2025,25/12/14,17,1252,Silver-P2
CS2026,14/03/15,28,1907,Premium-P0
CS2027,13/03/15,25,1648,Premium-P0
CS2028,24/12/14,14,891,Gold-P1
CS2029,30/10/14,17,1046,Silver-P2
CS2030,20/02/15,25,1674,Premium-P0
CS2031,07/02/15,24,1737,Silver-P2
CS2032,24/10/14,19,1289,Silver-P2
CS2033,31/08/14,9,571,Silver-P2
CS2034,28/08/14,21,1447,Silver-P2
CS2035,26/02/15,19,1344,Silver-P2
CS2036,01/02/15,26,1827,Premium-P0
CS2037,19/07/14,24,1663,Silver-P2
CS2038,26/01/15,21,1523,Silver-P2
CS2039,06/02/15,18,1302,Silver-P2
CS2040,15/03/15,22,1347,Silver-P2
CS2041,12/08/14,20,1301,Silver-P2
CS2042,21/01/15,23,1643,Silver-P2
CS2043,06/01/15,21,1420,Silver-P2
CS2044,01/02/15,20,1219,Silver-P2
CS2045,09/01/15,20,1460,Silver-P2
CS2046,09/03/15,13,987,Gold-P1
CS2047,15/02/15,23,1611,Silver-P2
CS2048,24/02/15,22,1677,Silver-P2
CS2049,12/11/14,22,1447,Silver-P2
CS2050,04/03/15,17,1188,Silver-P2
CS2051,09/12/14,20,1585,Silver-P2
CS2052,27/02/15,22,1626,Silver-P2
CS2053,04/03/15,20,1494,Silver-P2
CS2054,30/01/15,15,1074,Silver-P2
CS2055,03/02/15,29,1983,Premium-P0
CS2056,22/01/15,23,1577,Silver-P2
CS2057,23/02/15,17,1238,Silver-P2
CS2058,05/03/15,26,1776,Premium-P0
CS2059,23/11/14,25,1806,Premium-P0
CS2060,21/11/14,18,1089,Silver-P2
CS2061,13/03/15,22,1615,Silver-P2
CS2062,28/10/14,13,795,Gold-P1
CS2063,17/11/14,16,1091,Silver-P2
CS2064,05/11/14,16,1111,Silver-P2
CS2065,07/03/15,17,1069,Silver-P2
CS2066,23/10/14,15,975,Gold-P1
CS2067,25/09/14,20,1341,Silver-P2
CS2068,23/01/15,15,1073,Silver-P2
CS2069,02/12/14,21,1397,Silver-P2
CS2070,17/02/15,19,1354,Silver-P2
CS2071,21/02/15,16,1147,Silver-P2
CS2072,09/03/15,24,1712,Silver-P2
CS2073,09/02/15,21,1511,Silver-P2
CS2074,15/03/15,17,1241,Silver-P2
CS2075,11/01/15,17,1135,Silver-P2
CS2076,06/01/15,15,1019,Silver-P2
CS2077,08/03/15,12,683,Gold-P1
CS2078,03/01/15,20,1498,Silver-P2
CS2079,02/12/14,23,1576,Silver-P2
CS2080,08/01/15,18,1250,Silver-P2
CS2081,27/02/15,25,1749,Premium-P0
CS2082,24/11/14,15,977,Gold-P1
CS2083,22/02/15,26,1632,Premium-P0
CS2084,24/02/15,18,1257,Silver-P2
CS2085,24/09/14,25,1668,Premium-P0
CS2086,06/03/15,28,2071,Premium-P0
CS2087,23/02/15,15,1063,Silver-P2
CS2088,10/02/14,9,612,Silver-P2
CS2089,09/02/15,22,1598,Silver-P2
CS2090,09/10/14,13,939,Gold-P1
CS2091,06/12/14,24,1783,Silver-P2
CS2092,28/01/15,19,1387,Silver-P2
CS2093,28/01/15,20,1298,Silver-P2
CS2094,15/01/15,21,1406,Silver-P2
CS2095,03/03/15,27,1931,Premium-P0
CS2096,01/03/15,16,1136,Silver-P2
CS2097,08/03/15,15,1031,Silver-P2
CS2098,05/01/15,24,1760,Silver-P2
CS2099,18/12/14,14,1034,Silver-P2
CS2100,10/11/14,18,1227,Silver-P2
CS2101,13/01/15,19,1194,Silver-P2
CS2102,12/07/14,19,1356,Silver-P2
CS2103,09/02/15,17,1269,Silver-P2
CS2104,05/02/15,25,1726,Premium-P0
CS2105,25/05/14,15,963,Gold-P1
CS2106,18/02/15,17,1271,Silver-P2
CS2107,16/03/15,14,1047,Silver-P2
CS2108,02/02/15,16,1106,Silver-P2
CS2109,09/02/15,26,1836,Premium-P0
CS2110,13/11/14,17,1098,Silver-P2
CS2111,26/02/15,21,1518,Silver-P2
CS2112,14/03/15,19,1344,Silver-P2
CS2113,10/03/15,27,1892,Premium-P0
CS2114,07/02/15,16,1050,Silver-P2
CS2115,05/02/15,24,1807,Silver-P2
CS2116,12/02/15,27,1744,Premium-P0
CS2117,19/02/15,30,2020,Premium-P0
CS2118,03/08/14,16,1079,Silver-P2
CS2119,09/01/15,24,1775,Silver-P2
CS2120,11/10/14,15,948,Gold-P1
CS2121,13/02/15,18,1205,Silver-P2
CS2122,23/02/15,23,1648,Silver-P2
CS2123,04/12/14,21,1547,Silver-P2
CS2124,30/04/14,15,1027,Silver-P2
CS2125,08/11/14,19,1368,Silver-P2
CS2126,13/02/15,15,1093,Silver-P2
CS2127,05/03/15,29,2072,Premium-P0
CS2128,05/02/15,27,1766,Premium-P0
CS2129,28/02/15,21,1395,Silver-P2
CS2130,26/01/15,26,1853,Premium-P0
CS2131,12/09/14,12,885,Gold-P1
CS2132,07/12/14,14,973,Gold-P1
CS2133,01/01/15,14,902,Gold-P1
CS2134,07/01/15,19,1238,Silver-P2
CS2135,28/02/15,27,2036,Premium-P0
CS2136,16/01/15,13,861,Gold-P1
CS2137,13/03/15,25,1686,Premium-P0
CS2138,26/01/15,23,1710,Silver-P2
CS2139,02/02/15,21,1608,Silver-P2
CS2140,02/01/15,27,1978,Premium-P0
CS2141,16/03/15,17,1080,Silver-P2
CS2142,12/02/15,23,1733,Silver-P2
CS2143,14/02/15,15,1187,Silver-P2
CS2144,07/08/14,10,597,Silver-P2
CS2145,06/03/15,20,1379,Silver-P2
CS2146,30/12/14,22,1433,Silver-P2
CS2147,24/02/15,14,853,Gold-P1
CS2148,01/01/15,22,1495,Silver-P2
CS2149,28/02/15,23,1586,Silver-P2
CS2150,28/08/14,18,1089,Silver-P2
CS2151,19/02/15,16,1153,Silver-P2
CS2152,28/01/15,13,928,Gold-P1
CS2153,04/03/15,21,1550,Silver-P2
CS2154,08/09/14,18,1279,Silver-P2
CS2155,03/01/15,16,1087,Silver-P2
CS2156,10/03/15,15,941,Gold-P1
CS2157,08/03/15,18,1449,Silver-P2
CS2158,09/09/14,18,1305,Silver-P2
CS2159,18/02/15,19,1223,Silver-P2
CS2160,09/01/15,11,614,Gold-P1
CS2161,17/02/15,18,1182,Silver-P2
CS2162,15/01/15,18,1263,Silver-P2
CS2163,04/09/14,14,924,Gold-P1
CS2164,24/06/14,17,1184,Silver-P2
CS2165,10/11/14,14,914,Gold-P1
CS2166,24/09/14,19,1351,Silver-P2
CS2167,19/01/15,24,1739,Silver-P2
CS2168,29/01/15,19,1370,Silver-P2
CS2169,27/01/15,8,626,Silver-P2
CS2170,07/01/15,19,1425,Silver-P2
CS2171,25/12/14,16,1071,Silver-P2
CS2172,15/02/15,20,1490,Silver-P2
CS2173,21/08/14,18,1143,Silver-P2
CS2174,02/02/15,23,1735,Silver-P2
CS2175,06/12/14,23,1611,Silver-P2
CS2176,28/12/14,21,1425,Silver-P2
CS2177,16/03/15,19,1321,Silver-P2
CS2178,11/03/15,26,1854,Premium-P0
CS2179,25/12/14,30,1991,Premium-P0
CS2180,21/02/15,23,1685,Silver-P2
CS2181,21/12/14,15,1159,Silver-P2
CS2182,03/01/15,26,1883,Premium-P0
CS2183,16/01/15,13,855,Gold-P1
CS2184,02/03/15,20,1259,Silver-P2
CS2185,09/10/14,15,988,Gold-P1
CS2186,12/03/15,20,1437,Silver-P2
CS2187,20/01/15,24,1856,Silver-P2
CS2188,15/03/15,19,1128,Silver-P2
CS2189,12/01/15,21,1514,Silver-P2
CS2190,17/11/14,23,1621,Silver-P2
CS2191,11/02/15,22,1466,Silver-P2
CS2192,15/10/14,14,1086,Silver-P2
CS2193,23/02/15,16,1138,Silver-P2
CS2194,09/02/15,24,1803,Silver-P2
CS2195,03/03/15,24,1758,Silver-P2
CS2196,11/01/15,14,1156,Silver-P2
CS2197,19/11/14,21,1496,Silver-P2
CS2198,25/12/14,24,1685,Silver-P2
CS2199,03/01/15,28,1720,Premium-P0
CS2200,09/02/15,19,1330,Silver-P2
CS2201,05/03/15,18,1248,Silver-P2
CS2202,31/01/15,26,1743,Premium-P0
CS2203,13/03/15,16,1016,Silver-P2
CS2204,12/02/15,18,1292,Silver-P2
CS2205,16/01/15,28,1843,Premium-P0
CS2206,28/02/15,18,1291,Silver-P2
CS2207,22/02/15,26,1818,Premium-P0
CS2208,02/02/15,28,1782,Premium-P0
CS2209,29/10/14,15,949,Gold-P1
CS2210,10/12/14,20,1415,Silver-P2
CS2211,07/10/14,11,834,Gold-P1
CS2212,21/11/14,17,1152,Silver-P2
CS2213,15/03/15,24,1540,Silver-P2
CS2214,07/01/15,21,1440,Silver-P2
CS2215,15/02/15,25,1865,Premium-P0
CS2216,28/08/14,22,1486,Silver-P2
CS2217,24/02/15,17,1290,Silver-P2
CS2218,23/02/15,17,1157,Silver-P2
CS2219,14/02/15,17,1038,Silver-P2
CS2220,13/02/15,27,1970,Premium-P0
CS2221,21/01/15,18,1183,Silver-P2
CS2222,19/01/15,14,949,Gold-P1
CS2223,13/03/15,27,1868,Premium-P0
CS2224,21/12/14,14,1073,Silver-P2
CS2225,19/12/14,20,1411,Silver-P2
CS2226,09/03/15,17,1270,Silver-P2
CS2227,17/02/15,21,1288,Silver-P2
CS2228,06/03/15,19,1315,Silver-P2
CS2229,23/02/15,23,1810,Silver-P2
CS2230,18/01/15,24,1600,Silver-P2
CS2231,19/01/15,18,1389,Silver-P2
CS2232,01/09/14,22,1243,Silver-P2
CS2233,01/03/15,23,1847,Silver-P2
CS2234,21/12/14,10,808,Silver-P2
CS2235,13/02/15,17,1228,Silver-P2
CS2236,08/02/15,25,1547,Premium-P0
CS2237,18/02/15,26,1882,Premium-P0
CS2238,16/03/15,15,1156,Silver-P2
CS2239,01/07/14,19,1197,Silver-P2
CS2240,22/11/14,13,973,Gold-P1
CS2241,14/03/15,21,1540,Silver-P2
CS2242,03/12/14,17,1236,Silver-P2
CS2243,23/02/15,14,969,Gold-P1
CS2244,06/02/15,21,1587,Silver-P2
CS2245,23/02/15,20,1406,Silver-P2
CS2246,09/03/15,23,1710,Silver-P2
CS2247,09/03/15,17,1138,Silver-P2
CS2248,15/01/15,16,1092,Silver-P2
CS2249,22/01/15,23,1635,Silver-P2
CS2250,07/03/15,18,1318,Silver-P2
CS2251,03/03/15,25,1745,Premium-P0
CS2252,10/02/15,31,2120,Premium-P0
CS2253,19/01/15,17,1262,Silver-P2
CS2254,05/12/14,21,1331,Silver-P2
CS2255,07/03/15,17,1222,Silver-P2
CS2256,09/02/15,19,1337,Silver-P2
CS2257,27/12/14,23,1757,Silver-P2
CS2258,02/10/14,18,1244,Silver-P2
CS2259,16/02/15,17,1245,Silver-P2
CS2260,03/02/15,18,1126,Silver-P2
CS2261,11/07/14,18,1183,Silver-P2
CS2262,22/11/14,18,1334,Silver-P2
CS2263,05/02/15,27,2019,Premium-P0
CS2264,02/02/15,21,1627,Silver-P2
CS2265,11/01/15,15,910,Gold-P1
CS2266,23/02/15,16,1043,Silver-P2
CS2267,11/01/15,17,1267,Silver-P2
CS2268,07/01/15,19,1470,Silver-P2
CS2269,10/03/15,26,1623,Premium-P0
CS2270,02/11/14,15,1121,Silver-P2
CS2271,09/03/15,23,1619,Silver-P2
CS2272,03/02/15,17,1144,Silver-P2
CS2273,05/01/15,25,1935,Premium-P0
CS2274,22/02/15,18,1124,Silver-P2
CS2275,14/02/15,15,1063,Silver-P2
CS2276,08/10/14,14,1071,Silver-P2
CS2277,06/07/14,24,1682,Silver-P2
CS2278,19/08/14,14,826,Gold-P1
CS2279,06/02/15,22,1546,Silver-P2
CS2280,25/12/14,24,1569,Silver-P2
CS2281,17/02/14,19,1498,Silver-P2
CS2282,09/01/15,21,1452,Silver-P2
CS2283,01/03/15,22,1552,Silver-P2
CS2284,01/12/14,29,2179,Premium-P0
CS2285,09/03/15,29,2022,Premium-P0
CS2286,26/02/14,15,1088,Silver-P2
CS2287,03/02/15,17,1170,Silver-P2
CS2288,09/02/15,19,1254,Silver-P2
CS2289,08/10/14,20,1311,Silver-P2
CS2290,13/03/15,26,1823,Premium-P0
CS2291,13/03/15,20,1424,Silver-P2
CS2292,05/11/14,23,1582,Silver-P2
CS2293,30/01/15,22,1513,Silver-P2
CS2294,04/03/15,22,1615,Silver-P2
CS2295,31/10/14,21,1450,Silver-P2
CS2296,13/02/15,25,1876,Premium-P0
CS2297,02/01/15,19,1447,Silver-P2
CS2298,05/02/15,21,1568,Silver-P2
CS2299,04/01/15,29,1982,Premium-P0
CS2300,23/12/14,23,1648,Silver-P2
CS2301,30/11/14,14,968,Gold-P1
CS2302,24/12/14,23,1585,Silver-P2
CS2303,20/01/15,24,1673,Silver-P2
CS2304,06/03/15,16,1214,Silver-P2
CS2305,24/02/15,24,1717,Silver-P2
CS2306,21/01/15,21,1454,Silver-P2
CS2307,23/12/13,16,1207,Silver-P2
CS2308,30/12/14,22,1542,Silver-P2
CS2309,29/01/15,22,1472,Silver-P2
CS2310,16/02/15,28,2035,Premium-P0
CS2311,03/01/15,18,1321,Silver-P2
CS2312,27/11/14,26,1769,Premium-P0
CS2313,06/03/15,22,1507,Silver-P2
CS2314,21/01/15,16,982,Gold-P1
CS2315,18/09/14,16,1022,Silver-P2
CS2316,13/03/15,33,2330,Premium-P0
CS2317,04/03/15,21,1403,Silver-P2
CS2318,22/11/14,17,1305,Silver-P2
CS2319,29/11/14,18,1253,Silver-P2
CS2320,24/01/15,19,1379,Silver-P2
CS2321,25/08/14,20,1560,Silver-P2
CS2322,10/02/15,18,1360,Silver-P2
CS2323,12/02/15,22,1661,Silver-P2
CS2324,15/02/15,13,898,Gold-P1
CS2325,11/01/15,18,1222,Silver-P2
CS2326,21/02/15,11,681,Gold-P1
CS2327,24/02/15,26,1841,Premium-P0
CS2328,20/02/15,27,1868,Premium-P0
CS2329,02/12/14,21,1531,Silver-P2
CS2330,17/10/14,19,1458,Silver-P2
